Throughput
1
323
324
325
325
325
324
324
324
325
325
324
325
324
324
121
57
98
99
76
84
115
105
90
105
43
62
105
133
25
37
45
120
45
60
75
150
45
75
30
120
60
15
90
75
30
15
97
23
45
30
45
75
15
254
323
324
325
323
324
