Throughput
1
324
325
324
324
324
324
324
325
325
109
56
129
109
125
57
71
324
325
324
325
323
324
283
324
324
324
324
324
324
324
323
324
324
324
324
325
324
324
325
324
323
324
325
282
325
324
323
324
324
324
325
324
324
324
324
324
323
324
324
